10012,20050729,,11,3,3670,23326910,DPAC,D P A C TECHNOLOGIES CORP,,DPAC,334413,Q,A,R,7969,10425,3,3674,23326910,,,,,,,,0,36,367,,,,,,,,,,,1,3,21,9,0.15900,0.19000,0.17000,111831,0.000000,0.16000,0.18000,23745,1,1,0.18000,170,0.000000,-0.006237,-0.006257,-0.000079,-0.000094,-0.007671
10012,20050801,20050802,11,3,3674,23326910,DPAC,D P A C TECHNOLOGIES CORP,,DPAC,334413,Q,A,R,7969,10425,3,3674,23326910,,,,,,,,2,36,367,,,,,,,,,,,1,3,21,9,0.16000,0.19000,0.18000,51398,0.058824,0.17000,0.18000,23745,1,1,0.16000,62,0.058824,0.002079,0.002070,0.002924,0.002882,0.000948
10012,20050802,,11,3,3674,23326910,DPAC,D P A C TECHNOLOGIES CORP,,DPAC,334413,Q,A,R,7969,10425,3,3674,23326910,,0.16000,20050803,552,20050803,,,2,36,367,,,,,,,0,0.000000,0.16000,0.000000,1,3,21,9,0.16000,0.20000,0.16000,92166,-0.111111,0.16000,0.17000,23745,1,1,0.18000,98,-0.111111,0.007239,0.007225,0.005399,0.005380,0.007099
10012,20050803,,11,3,3674,23326910,DPAC,D P A C TECHNOLOGIES CORP,,DPAC,334413,Q,A,R,7969,10425,3,3674,23326910,,,,,,,,2,36,367,,,,,,,,,,,5,3,0,1,,,,,,,,,,,,,,-0.000180,-0.000363,-0.000574,-0.000686,0.000739
10013,19860120,,,,,,,,,,,,,,7825,10214,3,5810,04045810,,,,,,,,,58,581,,,,,,,,,,,4,1,0,1,,,,,,,,,,,,,,-0.003735,-0.003735,-0.001355,-0.001356,-0.004318
10013,19860122,19870616,10,3,5810,04045810,AAPI,ARIZONA APPETITOS STORES INC,,AAPI,,Q,A,R,7825,10214,3,5810,04045810,,,,,,,,2,58,581,,,,,,,,,,,1,1,5,2,0.75000,1.12500,-0.93750,0,C,,,4573,1,1,,,C,-0.009593,-0.009605,-0.004588,-0.004599,-0.011176
10013,19860123,,10,3,5810,04045810,AAPI,ARIZONA APPETITOS STORES INC,,AAPI,,Q,A,R,7825,10214,3,5810,04045810,,,,,,,,,58,581,,,,,,,,,,,,,,,0.75000,1.12500,-0.93750,0,0.000000,,,4573,1,1,,,0.000000,0.002664,0.002659,0.001397,0.001386,0.003735
10013,19860124,,10,3,5810,04045810,AAPI,ARIZONA APPETITOS STORES INC,,AAPI,,Q,A,R,7825,10214,3,5810,04045810,,,,,,,,,58,581,,,,,,,,,,,,,,,0.75000,1.12500,-0.93750,2200,0.000000,,,4573,1,1,,,0.000000,0.009684,0.009623,0.006771,0.006750,0.010673
10013,19860127,,10,3,5810,04045810,AAPI,ARIZONA APPETITOS STORES INC,,AAPI,,Q,A,R,7825,10214,3,5810,04045810,,,,,,,,,58,581,,,,,,,,,,,,,,,0.62500,1.12500,-0.87500,15500,-0.066667,,,4573,1,1,,,-0.066667,0.004343,0.004120,0.002140,0.001935,0.004650
10013,19860128,,10,3,5810,04045810,AAPI,ARIZONA APPETITOS STORES INC,,AAPI,,Q,A,R,7825,10214,3,5810,04045810,,,,,,,,,58,581,,,,,,,,,,,,,,,0.68750,1.12500,-0.90625,0,0.035714,,,4573,1,1,,,0.035714,0.009632,0.009335,0.003179,0.003054,0.011669
