10014,19590923,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.00000,4.12500,4.00000,1100,-0.030303,,,1809,1.05,1.05,4.00000,,-0.030303,0.013956,0.013949,0.014069,0.014024,
10014,19590924,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.00000,4.87500,4.62500,9700,0.156250,,,1809,1.05,1.05,4.00000,,0.156250,0.016452,0.016450,0.017973,0.017963,
10014,19590925,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.25000,4.62500,4.37500,2400,-0.054054,,,1809,1.05,1.05,4.37500,,-0.054054,-0.000171,-0.000217,-0.000826,-0.000978,
10014,19590928,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,4.50000,4.37500,2100,0.000000,,,1809,1.05,1.05,4.50000,,0.000000,0.006679,0.006635,0.005624,0.005502,
10014,19590929,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,4.50000,4.50000,600,0.028571,,,1809,1.05,1.05,4.37500,,0.028571,0.006008,0.005956,0.004204,0.004128,
10014,19590930,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,4.50000,4.37500,400,-0.027778,,,1809,1.05,1.05,4.50000,,-0.027778,-0.010083,-0.010143,-0.004982,-0.005227,
10014,19591001,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,4.50000,4.37500,1600,0.000000,,,1809,1.05,1.05,4.37500,,0.000000,0.001573,0.001563,0.004168,0.004149,
10014,19591002,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,4.50000,4.50000,2500,0.028571,,,1809,1.05,1.05,4.37500,,0.028571,0.004215,0.004199,0.003563,0.003552,
10014,19591005,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,4.50000,4.37500,2100,-0.027778,,,1809,1.05,1.05,4.37500,,-0.027778,-0.001090,-0.001098,-0.001860,-0.001900,
10014,19591006,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,4.50000,4.50000,1700,0.028571,,,1809,1.05,1.05,4.37500,,0.028571,-0.000516,-0.000622,0.000129,-0.000040,
10014,19591007,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.62500,4.62500,1100,0.027778,,,1809,1.05,1.05,4.50000,,0.027778,-0.001737,-0.001755,0.002288,0.002236,
10014,19591008,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.62500,4.50000,800,-0.027027,,,1809,1.05,1.05,4.62500,,-0.027027,-0.001603,-0.001623,0.000798,0.000753,
10014,19591009,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.62500,4.62500,800,0.027778,,,1809,1.05,1.05,4.50000,,0.027778,0.003615,0.003520,0.003963,0.003801,
10014,19591012,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.62500,4.62500,900,0.000000,,,1809,1.05,1.05,4.50000,,0.000000,0.005590,0.005590,0.004890,0.004890,
10014,19591013,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.62500,4.75000,4.62500,1200,0.000000,,,1809,1.05,1.05,4.62500,,0.000000,-0.002750,-0.002765,-0.002026,-0.002117,
10014,19591014,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.75000,4.50000,2400,-0.027027,,,1809,1.05,1.05,4.75000,,-0.027027,-0.007368,-0.007379,-0.005544,-0.005579,
10014,19591015,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,4.50000,4.50000,1000,0.000000,,,1809,1.05,1.05,4.50000,,0.000000,0.002912,0.002810,0.002601,0.002513,
10014,19591016,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,4.62500,4.62500,1900,0.027778,,,1809,1.05,1.05,4.50000,,0.027778,0.008221,0.008217,0.007868,0.007859,
10014,19591019,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.62500,4.75000,4.62500,1800,0.000000,,,1809,1.05,1.05,4.62500,,0.000000,-0.005371,-0.005379,-0.003558,-0.003571,
10014,19591020,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.62500,4.50000,2000,-0.027027,,,1809,1.05,1.05,4.62500,,-0.027027,-0.005944,-0.006063,-0.005158,-0.005243,
10014,19591021,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.50000,4.50000,500,0.000000,,,1809,1.05,1.05,4.50000,,0.000000,-0.001656,-0.001662,-0.000327,-0.000375,
10014,19591022,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,4.62500,4.50000,800,0.000000,,,1809,1.05,1.05,4.62500,,0.000000,-0.009240,-0.009257,-0.006571,-0.006584,
10014,19591023,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,4.50000,4.50000,1000,0.000000,,,1809,1.05,1.05,4.50000,,0.000000,0.010898,0.010898,0.008211,0.008202,
10014,19591026,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,4.50000,4.37500,2200,-0.027778,,,1809,1.05,1.05,4.37500,,-0.027778,0.006345,0.006345,0.005632,0.005617,
10014,19591027,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,4.50000,4.37500,1400,0.000000,,,1809,1.05,1.05,4.37500,,0.000000,0.008016,0.007738,0.002603,0.002410,
10014,19591028,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,4.62500,4.62500,2900,0.057143,,,1809,1.05,1.05,4.50000,,0.057143,0.000629,0.000458,-0.000118,-0.000355,
10014,19591029,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.75000,4.75000,1600,0.027027,,,1809,1.05,1.05,4.50000,,0.027027,-0.000817,-0.000837,0.000003,-0.000163,
10014,19591030,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.75000,4.50000,1500,-0.052632,,,1809,1.05,1.05,4.75000,,-0.052632,0.001937,0.001837,0.002495,0.002419,
10014,19591102,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,4.62500,4.50000,2700,0.000000,,,1809,1.05,1.05,4.62500,,0.000000,-0.001433,-0.001923,-0.001351,-0.001494,
10014,19591104,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,5.12500,5.00000,11300,0.111111,,,1809,1.05,1.05,4.37500,,0.111111,-0.001373,-0.001994,-0.001299,-0.001408,
10014,19591105,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.62500,4.87500,4.62500,2300,-0.075000,,,1809,1.05,1.05,4.87500,,-0.075000,0.001166,0.000852,-0.001229,-0.001436,
10014,19591106,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.62500,4.50000,800,-0.027027,,,1809,1.05,1.05,4.62500,,-0.027027,0.005533,0.004957,0.005319,0.005127,
10014,19591109,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.75000,4.62500,3000,0.027778,,,1809,1.05,1.05,4.50000,,0.027778,-0.001326,-0.001821,0.000464,0.000016,
10014,19591110,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.62500,4.75000,4.62500,500,0.000000,,,1809,1.05,1.05,4.75000,,0.000000,0.000411,0.000201,0.001438,0.001099,
10014,19591111,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.62500,4.75000,4.62500,800,0.000000,,,1809,1.05,1.05,4.62500,,0.000000,0.000708,0.000708,0.002611,0.002611,
10014,19591112,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.62500,4.50000,2700,-0.027027,,,1809,1.05,1.05,4.62500,,-0.027027,-0.004776,-0.004846,-0.002239,-0.002348,
10014,19591113,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.75000,4.62500,3600,0.027778,,,1809,1.05,1.05,4.62500,,0.027778,-0.005402,-0.005605,-0.002629,-0.002741,
10014,19591116,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.75000,4.50000,1500,-0.027027,,,1809,1.05,1.05,4.50000,,-0.027027,-0.010250,-0.010303,-0.007725,-0.007773,
10014,19591117,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.62500,4.62500,1700,0.027778,,,1809,1.05,1.05,4.50000,,0.027778,0.002666,0.002392,-0.000138,-0.000484,
10014,19591118,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.62500,4.62500,1500,0.000000,,,1809,1.05,1.05,4.62500,,0.000000,0.010397,0.009843,0.007321,0.007171,
10014,19591119,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.75000,4.75000,1100,0.027027,,,1809,1.05,1.05,4.62500,,0.027027,-0.000819,-0.000838,-0.000209,-0.000292,
10014,19591120,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.62500,4.75000,4.62500,900,-0.026316,,,1809,1.05,1.05,4.75000,,-0.026316,0.000907,0.000741,0.001464,0.001266,
10014,19591123,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.75000,4.50000,2000,-0.027027,,,1809,1.05,1.05,4.62500,,-0.027027,0.001818,0.001465,0.000006,-0.000450,
10014,19591124,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.50000,4.62500,4.62500,4200,0.027778,,,1809,1.05,1.05,4.62500,,0.027778,0.004465,0.004206,0.001081,0.000621,
10014,19591125,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.62500,4.75000,4.75000,1700,0.027027,,,1809,1.05,1.05,4.62500,,0.027027,0.001866,0.001307,0.001008,0.000321,
10014,19591127,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.62500,5.00000,4.87500,7000,0.026316,,,1809,1.05,1.05,4.75000,,0.026316,0.004707,0.004644,0.004865,0.004789,
10014,19591130,,10,1,3710,,,A J INDUSTRIES INC,,,,N,A,R,22157,0,1,3714,00147610,,,,,,,,,37,371,,,,,,,,,,,,,,,4.37500,4.87500,4.62500,11800,-0.051282,,,1809,1.05,1.05,4.87500,,-0.051282,0.009463,0.009425,0.007456,0.007343,
