10006,19300623,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,42.00000,45.00000,45.00000,800,0.005587,40.87500,43.00000,600,7.26,7.26,44.25000,,0.005587,0.013274,0.013245,0.000138,-0.000007,
10006,19300624,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,43.37500,44.25000,43.50000,1400,-0.033333,43.50000,43.75000,600,7.26,7.26,44.25000,,-0.033333,-0.025833,-0.025960,-0.009502,-0.009569,
10006,19300625,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,42.00000,43.00000,43.00000,300,-0.011494,42.00000,43.00000,600,7.26,7.26,42.00000,,-0.011494,0.001214,0.001169,-0.017115,-0.017153,
10006,19300626,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.00000,50.00000,49.00000,500,0.139535,50.00000,51.00000,600,7.26,7.26,50.00000,,0.139535,0.022231,0.022227,0.027322,0.027306,
10006,19300627,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,48.25000,50.50000,49.12500,700,0.002551,50.00000,51.00000,600,7.26,7.26,50.50000,,0.002551,-0.008670,-0.008877,-0.005718,-0.005775,
10006,19300628,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,51.00000,51.00000,51.00000,400,0.038168,52.00000,52.50000,600,7.26,7.26,51.00000,,0.038168,0.003292,0.003292,0.003049,0.003049,
10006,19300630,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,51.50000,52.00000,51.50000,400,0.009804,52.00000,52.50000,600,7.26,7.26,52.00000,,0.009804,0.025055,0.024692,0.027493,0.026884,
10006,19300701,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,52.00000,53.50000,53.00000,400,0.029126,52.87500,53.00000,600,7.26,7.26,52.00000,,0.029126,-0.006812,-0.007146,0.004611,0.004284,
10006,19300702,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,53.00000,53.25000,53.00000,300,0.000000,53.00000,53.50000,600,7.26,7.26,53.25000,,0.000000,0.008650,0.008571,0.006374,0.006328,
10006,19300703,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,53.25000,53.25000,53.25000,100,0.004717,53.00000,55.00000,600,7.26,7.26,53.25000,,0.004717,-0.009135,-0.009255,-0.005021,-0.005274,
10006,19300707,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,51.37500,53.25000,51.37500,900,-0.035211,51.00000,51.37500,600,7.26,7.26,53.25000,,-0.035211,-0.017219,-0.017309,-0.011806,-0.011885,
10006,19300708,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,48.37500,51.12500,49.00000,2600,-0.046229,48.00000,49.00000,600,7.26,7.26,51.12500,,-0.046229,0.003655,0.003650,-0.005965,-0.005997,
10006,19300709,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,48.62500,50.00000,49.00000,700,0.000000,48.50000,48.75000,600,7.26,7.26,50.00000,,0.000000,0.013664,0.013660,0.017736,0.017712,
10006,19300710,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.00000,49.25000,49.25000,700,0.005102,49.25000,50.00000,600,7.26,7.26,49.25000,,0.005102,0.021231,0.021123,0.015630,0.015458,
10006,19300711,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,50.00000,50.00000,50.00000,300,0.015228,49.00000,49.50000,600,7.26,7.26,50.00000,,0.015228,-0.008841,-0.009131,-0.003845,-0.003995,
10006,19300712,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,50.00000,50.00000,50.00000,100,0.000000,49.00000,49.50000,600,7.26,7.26,50.00000,,0.000000,0.015334,0.015334,0.008881,0.008881,
10006,19300714,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.50000,50.00000,49.50000,600,-0.010000,49.00000,49.50000,600,7.26,7.26,49.87500,,-0.010000,0.018868,0.018863,0.020547,0.020528,
10006,19300715,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.50000,50.00000,49.50000,400,0.000000,49.50000,50.00000,600,7.26,7.26,50.00000,,0.000000,0.004696,0.004375,0.010413,0.009792,
10006,19300716,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.50000,50.00000,49.50000,500,0.000000,48.50000,49.00000,600,7.26,7.26,50.00000,,0.000000,0.006956,0.006878,0.007538,0.007080,
10006,19300717,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.00000,49.50000,49.50000,1000,0.000000,49.75000,50.00000,600,7.26,7.26,49.00000,,0.000000,0.005995,0.005920,0.011662,0.011618,
10006,19300718,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,50.00000,50.00000,50.00000,100,0.010101,50.00000,50.25000,600,7.26,7.26,50.00000,,0.010101,0.007139,0.006761,0.007732,0.007336,
10006,19300719,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.50000,50.00000,-49.75000,0,-0.005000,49.50000,50.00000,600,7.26,7.26,,,-0.005000,-0.007971,-0.007971,-0.003215,-0.003215,
10006,19300721,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,48.87500,49.75000,48.87500,400,-0.017588,48.00000,48.50000,600,7.26,7.26,49.75000,,-0.017588,-0.025573,-0.025638,-0.023500,-0.023744,
10006,19300722,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,48.25000,48.75000,48.75000,600,-0.002558,48.62500,48.75000,600,7.26,7.26,48.37500,,-0.002558,0.014571,0.014571,0.005816,0.005816,
10006,19300723,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,48.87500,49.00000,48.87500,300,0.002564,48.75000,49.00000,600,7.26,7.26,49.00000,,0.002564,0.013982,0.013982,0.015110,0.015110,
10006,19300724,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.37500,49.37500,49.37500,100,0.010230,48.50000,49.00000,600,7.26,7.26,49.37500,,0.010230,-0.009887,-0.009987,-0.006115,-0.006250,
10006,19300725,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,48.37500,48.62500,48.37500,400,-0.020253,48.50000,49.00000,600,7.26,7.26,48.62500,,-0.020253,0.004898,0.004702,0.000076,0.000028,
10006,19300726,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,48.87500,48.87500,48.87500,300,0.010336,48.50000,49.50000,600,7.26,7.26,48.87500,,0.010336,0.009129,0.009129,0.007442,0.007442,
10006,19300728,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.00000,49.00000,49.00000,100,0.002558,49.00000,49.50000,600,7.26,7.26,49.00000,,0.002558,0.003369,0.003354,0.000123,0.000026,
10006,19300729,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.12500,49.37500,49.12500,300,0.002551,49.00000,49.25000,600,7.26,7.26,49.37500,,0.002551,-0.007563,-0.007564,-0.006252,-0.006256,
10006,19300730,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.12500,49.12500,49.12500,200,0.000000,49.00000,49.50000,600,7.26,7.26,49.12500,,0.000000,-0.022923,-0.022934,-0.018519,-0.018587,
10006,19300731,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.50000,49.50000,49.50000,200,0.007634,48.50000,49.00000,600,7.26,7.26,49.50000,,0.007634,0.005300,0.005203,0.001590,0.001494,
10006,19300801,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.75000,50.25000,50.25000,600,0.015152,49.75000,50.00000,600,7.26,7.26,49.75000,,0.015152,-0.004451,-0.004749,0.001291,0.001097,
10006,19300802,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.75000,50.00000,-49.87500,0,-0.007463,49.75000,50.00000,600,7.26,7.26,,,-0.007463,0.004271,0.004271,0.003047,0.003047,
10006,19300804,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.87500,49.87500,49.87500,100,0.000000,49.00000,50.00000,600,7.26,7.26,49.87500,,0.000000,0.012993,0.012837,0.006628,0.006540,
10006,19300805,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.50000,50.00000,-49.75000,0,-0.002506,49.50000,50.00000,600,7.26,7.26,,,-0.002506,-0.001117,-0.001152,0.000714,0.000665,
10006,19300806,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,48.87500,48.87500,48.87500,100,-0.017588,49.50000,50.00000,600,7.26,7.26,48.87500,,-0.017588,-0.013572,-0.013572,-0.009676,-0.009676,
10006,19300807,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,49.25000,49.25000,49.25000,200,0.007673,48.50000,50.00000,600,7.26,7.26,49.25000,,0.007673,-0.007249,-0.007249,-0.007361,-0.007361,
10006,19300808,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,48.62500,49.87500,48.62500,400,-0.012690,48.50000,49.75000,600,7.26,7.26,49.87500,,-0.012690,-0.037323,-0.037806,-0.029738,-0.029914,
10006,19300809,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,48.50000,48.50000,48.50000,100,-0.002571,48.50000,49.00000,600,7.26,7.26,48.50000,,-0.002571,-0.001733,-0.001733,-0.003782,-0.003782,
10006,19300811,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,48.50000,49.00000,-48.75000,0,0.005155,48.50000,49.00000,600,7.26,7.26,,,0.005155,0.008126,0.008103,0.002143,0.002060,
10006,19300812,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,47.37500,48.50000,47.37500,400,-0.028205,46.00000,47.00000,600,7.26,7.26,48.50000,,-0.028205,-0.022492,-0.022492,-0.016012,-0.016012,
10006,19300813,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,46.37500,46.37500,46.37500,100,-0.021108,46.37500,48.00000,600,7.26,7.26,46.37500,,-0.021108,0.008476,0.008473,-0.001025,-0.001051,
10006,19300814,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,45.87500,46.37500,45.87500,700,-0.010782,45.00000,46.00000,600,7.26,7.26,46.37500,,-0.010782,0.003279,0.003270,0.003791,0.003764,
10006,19300815,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,45.00000,45.00000,45.00000,200,-0.019074,44.00000,45.00000,600,7.26,7.26,45.00000,,-0.019074,0.021356,0.019446,0.012777,0.012002,
10006,19300816,,10,1,3740,,,AMERICAN CAR & FDRY CO,,,,N,A,R,22156,0,1,3743,00080010,,,,,,,,,37,374,,,,,,,,,,,,,,,44.00000,44.75000,44.75000,300,-0.005556,44.00000,44.75000,600,7.26,7.26,44.00000,,-0.005556,0.000473,0.000473,0.006714,0.006714,
