10009,20000204,,11,3,6030,46334710,IROQ,IROQUOIS BANCORP INC,,IROQ,,Q,A,R,7965,10416,3,6030,46334710,,,,,,,,0,60,603,,,,,,,,,,,1,2,7,0,14.75000,14.75000,14.75000,1133,-0.008403,14.75000,15.25000,2307,1,1,14.75000,1,-0.008403,0.001024,0.000997,0.006727,0.006689,-0.000421
10009,20000207,,11,3,6030,46334710,IROQ,IROQUOIS BANCORP INC,,IROQ,,Q,A,R,7965,10416,3,6030,46334710,,,,,,,,,60,603,,,,,,,,,,,,,,,15.25000,15.25000,15.25000,500,0.033898,14.62500,15.25000,2307,1,1,15.25000,1,0.033898,0.003073,0.003053,0.009048,0.009021,-0.000091
10009,20000208,,11,3,6030,46334710,IROQ,IROQUOIS BANCORP INC,,IROQ,,Q,A,R,7965,10416,3,6030,46334710,,,,,,,,,60,603,,,,,,,,,,,,,,,14.62500,14.62500,14.62500,150,-0.040984,14.62500,15.25000,2307,1,1,14.62500,1,-0.040984,0.012724,0.012666,0.009961,0.009904,0.012273
10009,20000209,,11,3,6030,46334710,IROQ,IROQUOIS BANCORP INC,,IROQ,,Q,A,R,7965,10416,3,6030,46334710,,,,,,,,,60,603,,,,,,,,,,,,,,,14.62500,15.25000,-14.93750,0,0.021368,14.62500,15.25000,2307,1,1,,0,0.021368,-0.017184,-0.017355,-0.001750,-0.001833,-0.020822
10009,20000210,,11,3,6030,46334710,IROQ,IROQUOIS BANCORP INC,,IROQ,,Q,A,R,7965,10416,3,6030,46334710,20000203,,,,,20000228,20000214,0,60,603,1232,0.12000,0.00000,0.00000,,,,,,,1,2,8,0,14.62500,16.25000,15.75000,7897,0.062427,15.75000,17.12500,2307,1,1,14.62500,14,0.054393,0.006493,0.006478,0.007363,0.007309,0.003634
10009,20000211,,11,3,6030,46334710,IROQ,IROQUOIS BANCORP INC,,IROQ,,Q,A,R,7965,10416,3,6030,46334710,,,,,,,,0,60,603,,,,,,,,,,,1,2,7,0,15.50000,15.75000,15.50000,800,-0.015873,15.25000,16.00000,2307,1,1,15.75000,4,-0.015873,-0.017333,-0.017433,-0.001085,-0.001264,-0.020969
10009,20000214,,11,3,6030,46334710,IROQ,IROQUOIS BANCORP INC,,IROQ,,Q,A,R,7965,10416,3,6030,46334710,,,,,,,,0,60,603,,,,,,,,,,,1,2,9,0,15.25000,15.50000,15.50000,1626,0.000000,15.25000,15.50000,2307,1,1,15.25000,4,0.000000,0.002676,0.002642,0.007277,0.007242,0.002033
10009,20000215,,11,3,6030,46334710,IROQ,IROQUOIS BANCORP INC,,IROQ,,Q,A,R,7965,10416,3,6030,46334710,,,,,,,,0,60,603,,,,,,,,,,,1,2,8,0,14.62500,15.25000,14.62500,1400,-0.056452,14.62500,15.00000,2307,1,1,15.25000,9,-0.056452,0.007357,0.007345,0.001401,0.001349,0.008713
10009,20000216,,11,3,6030,46334710,IROQ,IROQUOIS BANCORP INC,,IROQ,,Q,A,R,7965,10416,3,6030,46334710,,,,,,,,,60,603,,,,,,,,,,,,,,,14.68750,14.68750,14.68750,320,0.004274,14.68750,15.00000,2307,1,1,14.68750,2,0.004274,-0.005255,-0.005400,0.003993,0.003921,-0.010256
10009,20000217,,11,3,6030,46334710,IROQ,IROQUOIS BANCORP INC,,IROQ,,Q,A,R,7965,10416,3,6030,46334710,,,,,,,,0,60,603,,,,,,,,,,,1,2,7,0,14.62500,14.68750,14.62500,3250,-0.004255,14.62500,14.75000,2307,1,1,14.68750,8,-0.004255,0.005034,0.005019,0.010403,0.010354,0.000425
10009,20000218,,11,3,6030,46334710,IROQ,IROQUOIS BANCORP INC,,IROQ,,Q,A,R,7965,10416,3,6030,46334710,,,,,,,,,60,603,,,,,,,,,,,,,,,14.62500,14.87500,14.62500,9305,0.000000,14.50000,14.87500,2307,1,1,14.62500,12,0.000000,-0.026035,-0.026036,-0.006766,-0.006775,-0.030376
10009,20000222,,11,3,6030,46334710,IROQ,IROQUOIS BANCORP INC,,IROQ,,Q,A,R,7965,10416,3,6030,46334710,,,,,,,,,60,603,,,,,,,,,,,,,,,14.37500,14.37500,14.37500,4000,-0.017094,14.37500,15.00000,2307,1,1,14.37500,2,-0.017094,0.000565,0.000545,-0.000442,-0.000468,0.004517
10009,20000223,,11,3,6030,46334710,IROQ,IROQUOIS BANCORP INC,,IROQ,,Q,A,R,7965,10416,3,6030,46334710,,,,,,,,0,60,603,,,,,,,,,,,1,2,9,0,14.00000,14.37500,14.00000,2850,-0.026087,13.87500,14.00000,2307,1,1,14.37500,14,-0.026087,0.012345,0.012275,0.005510,0.005437,0.006301
10009,20000224,,11,3,6030,46334710,IROQ,IROQUOIS BANCORP INC,,IROQ,,Q,A,R,7965,10416,3,6030,46334710,,,,,,,,0,60,603,,,,,,,,,,,1,2,7,0,13.62500,13.87500,13.62500,475,-0.026786,13.62500,14.00000,2307,1,1,13.87500,3,-0.026786,-0.000374,-0.000398,-0.001451,-0.001482,-0.005336
10009,20000225,,11,3,6030,46334710,IROQ,IROQUOIS BANCORP INC,,IROQ,,Q,A,R,7965,10416,3,6030,46334710,,,,,,,,,60,603,,,,,,,,,,,,,,,13.62500,13.62500,13.62500,4300,0.000000,13.37500,13.62500,2307,1,1,13.62500,5,0.000000,-0.009544,-0.009613,0.000977,0.000881,-0.014829
10009,20000228,,11,3,6030,46334710,IROQ,IROQUOIS BANCORP INC,,IROQ,,Q,A,R,7965,10416,3,6030,46334710,,,,,,,,0,60,603,,,,,,,,,,,1,2,8,0,13.37500,14.25000,13.62500,6223,0.000000,13.62500,14.50000,2307,1,1,13.37500,12,0.000000,0.007763,0.007656,0.006149,0.006052,0.011017
