10021,19930714,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,2.00000,2.00000,2.00000,600,-0.333333,2.00000,4.00000,285,1,1,2.00000,2,-0.333333,0.003844,0.003813,0.004501,0.004475,0.004441
10021,19930715,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,2.00000,4.00000,-3.00000,0,0.500000,2.00000,4.00000,285,1,1,,0,0.500000,-0.001977,-0.002025,0.001535,0.001528,-0.001911
10021,19930716,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,2.00000,4.00000,-3.00000,0,0.000000,2.00000,4.00000,285,1,1,,0,0.000000,-0.006790,-0.006792,-0.002022,-0.002034,-0.007725
10021,19930719,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,2.00000,4.00000,-3.00000,0,0.000000,2.00000,4.00000,285,1,1,,0,0.000000,-0.001339,-0.001431,-0.002452,-0.002501,0.000628
10021,19930720,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,2.00000,2.00000,2.00000,1500,-0.333333,2.00000,4.00000,285,1,1,2.00000,1,-0.333333,0.002482,0.002435,0.000715,0.000698,0.002870
10021,19930721,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.37500,2.00000,2.00000,1100,0.000000,1.37500,2.87500,285,1,1,2.00000,2,0.000000,-0.000774,-0.000785,-0.000881,-0.000891,-0.000291
10021,19930722,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,0,79,794,,,,,,,,,,,1,3,1,2,1.37500,2.87500,-2.12500,0,0.062500,1.37500,2.87500,285,1,1,,0,0.062500,-0.005536,-0.005538,-0.001541,-0.001551,-0.005971
10021,19930723,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.37500,2.87500,-2.12500,0,0.000000,1.37500,2.87500,285,1,1,,0,0.000000,0.004529,0.004520,0.002736,0.002713,0.005827
10021,19930726,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.37500,2.87500,-2.12500,0,0.000000,1.37500,2.87500,285,1,1,,0,0.000000,0.005446,0.005238,0.002782,0.002606,0.004451
10021,19930727,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,0,79,794,,,,,,,,,,,1,3,2,2,1.37500,2.75000,-2.06250,0,-0.029412,1.37500,2.75000,285,1,1,,0,-0.029412,-0.001907,-0.002060,-0.000692,-0.000765,-0.001893
10021,19930728,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.37500,2.75000,-2.06250,0,0.000000,1.37500,2.75000,285,1,1,,0,0.000000,-0.000386,-0.000400,0.001686,0.001661,-0.002342
10021,19930729,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.37500,2.75000,-2.06250,0,0.000000,1.37500,2.75000,285,1,1,,0,0.000000,0.005467,0.005456,0.004619,0.004603,0.006820
10021,19930730,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.37500,2.75000,-2.06250,8600,0.000000,1.37500,2.75000,285,1,1,,2,0.000000,-0.003444,-0.003464,0.003492,0.003466,-0.004686
10021,19930802,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,2.62500,-1.93750,0,-0.060606,1.25000,2.62500,285,1,1,,0,-0.060606,0.004143,0.003914,0.003036,0.002935,0.004508
10021,19930803,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,2.62500,-1.93750,0,0.000000,1.25000,2.62500,285,1,1,,0,0.000000,-0.000176,-0.000454,0.001697,0.001662,-0.001955
10021,19930804,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,2.62500,-1.93750,0,0.000000,1.25000,2.62500,285,1,1,,0,0.000000,0.000112,0.000016,0.001622,0.001567,-0.001625
10021,19930805,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,1.25000,1.25000,300,-0.354839,1.25000,2.62500,285,1,1,1.25000,1,-0.354839,-0.001038,-0.001136,-0.000420,-0.000437,-0.000914
10021,19930806,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,2.62500,-1.93750,0,0.550000,1.25000,2.62500,285,1,1,,0,0.550000,0.001613,0.001563,0.002958,0.002923,0.001227
10021,19930809,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,2.62500,-1.93750,0,0.000000,1.25000,2.62500,285,1,1,,0,0.000000,0.004831,0.004239,0.002349,0.002141,0.004547
10021,19930810,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,2.62500,-1.93750,0,0.000000,1.25000,2.62500,285,1,1,,0,0.000000,-0.001240,-0.001359,0.000880,0.000756,-0.002818
10021,19930811,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,2.62500,-1.93750,0,0.000000,1.25000,2.62500,285,1,1,,0,0.000000,0.001405,0.001355,0.001755,0.001734,0.002247
10021,19930812,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,2.62500,-1.93750,0,0.000000,1.25000,2.62500,285,1,1,,0,0.000000,-0.002904,-0.002960,0.000287,0.000257,-0.003330
10021,19930813,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,2.62500,-1.93750,0,0.000000,1.25000,2.62500,285,1,1,,0,0.000000,0.001828,0.001768,0.002435,0.002417,0.002628
10021,19930816,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,1.25000,1.25000,100,-0.354839,1.25000,2.62500,285,1,1,1.25000,1,-0.354839,0.005157,0.004909,0.003231,0.003091,0.004976
10021,19930817,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,2.62500,-1.93750,0,0.550000,1.25000,2.62500,285,1,1,,0,0.550000,0.003131,0.003008,0.002490,0.002462,0.001658
10021,19930818,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,2.62500,-1.93750,0,0.000000,1.25000,2.62500,285,1,1,,0,0.000000,0.005703,0.005686,0.004937,0.004921,0.006422
10021,19930819,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,2.62500,-1.93750,0,0.000000,1.25000,2.62500,285,1,1,,0,0.000000,0.000393,0.000331,0.002846,0.002819,0.000855
10021,19930820,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,1.25000,1.25000,130,-0.354839,1.25000,2.62500,285,1,1,1.25000,1,-0.354839,0.000156,0.000140,0.003656,0.003638,-0.000592
10021,19930823,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,2.62500,-1.93750,0,0.550000,1.25000,2.62500,285,1,1,,0,0.550000,-0.001107,-0.001200,0.000029,-0.000031,-0.002039
10021,19930824,,11,3,7940,10488220,BIRI,BRAINERD INTERNATIONAL INC,,BIRI,,Q,A,R,7973,10430,3,7940,10488220,,,,,,,,,79,794,,,,,,,,,,,,,,,1.25000,2.62500,-1.93750,0,0.000000,1.25000,2.62500,285,1,1,,0,0.000000,0.008786,0.008736,0.006260,0.006238,0.009973
